product_name,total_orders,rank,share_pct,cum_share_pct
"Menstrual Cup, Model 1",18,36578,5.5496480921897675e-05,99.6234810420481
Regular Pork Sausage,18,36579,5.5496480921897675e-05,99.62353653852902
Mixed Berry Flavor Enhancer,18,36580,5.5496480921897675e-05,99.62359203500995
Kids Free & Clear Unisex 3T-4T 32-40 lbs Training Pants,18,36581,5.5496480921897675e-05,99.62364753149087
Organic Rustic French Bread,18,36582,5.5496480921897675e-05,99.6237030279718
Squash Baby Food Stage 2,18,36583,5.5496480921897675e-05,99.62375852445273
"Salad, Baby Spinach & Chicken",18,36584,5.5496480921897675e-05,99.62381402093365
Intense Dark Chocolate Hazelnut Heaven,18,36585,5.5496480921897675e-05,99.62386951741458
Sprouted Wheat Flour,18,36586,5.5496480921897675e-05,99.6239250138955
"Water Enhancer, Stevia, Raspberry Lemonade",18,36587,5.5496480921897675e-05,99.62398051037643
Cheese Stuffed Breadsticks,18,36588,5.5496480921897675e-05,99.62403600685735
"Flour Blend, Perfect, Gluten Free",18,36589,5.5496480921897675e-05,99.62409150333828
Organic Sensible Sipper Banana,18,36590,5.5496480921897675e-05,99.6241469998192
Garlic Butter Grilled Fillets,18,36591,5.5496480921897675e-05,99.62420249630013
"Chicken Flavored Broth Base, & Seasoning",18,36592,5.5496480921897675e-05,99.62425799278105
Organic Mash Ups Tropical Flavored Squeezable Apple Sauce,18,36593,5.5496480921897675e-05,99.62431348926198
Specialties Garlic Stuffed Queen Olives,18,36594,5.5496480921897675e-05,99.6243689857429
Peanut Powder,18,36595,5.5496480921897675e-05,99.62442448222383
Gourmet Pure Vanilla Extract,18,36596,5.5496480921897675e-05,99.62447997870476
Organic Salt Free Cabbage Dill Raw Sauerkrat,18,36597,5.5496480921897675e-05,99.62453547518568
Organic Crunchy Peanut Butter Granola Bar,18,36598,5.5496480921897675e-05,99.6245909716666
Gluten Free Cheese Bites,18,36599,5.5496480921897675e-05,99.62464646814753
Frozen Frosted Berry Scented Bubble Bath,18,36600,5.5496480921897675e-05,99.62470196462846
100% Juice Peach Mango Juice,18,36601,5.5496480921897675e-05,99.62475746110938
Roll On Deodorant Crystal,18,36602,5.5496480921897675e-05,99.62481295759031
100% Whole Wheat Gnocchi With Sweet Potato,18,36603,5.5496480921897675e-05,99.62486845407123
Organic  Cranberry Lemon Flavored Herbal Tea,18,36604,5.5496480921897675e-05,99.62492395055216
Cheese Spread Almond Swiss,18,36605,5.5496480921897675e-05,99.62497944703308
Baby Natural 4x Laundry Detergent,18,36606,5.5496480921897675e-05,99.62503494351401
Organic Tulsi Ginger Tea,18,36607,5.5496480921897675e-05,99.62509043999493
Cinnamon Raisin Bagel Crisps,18,36608,5.5496480921897675e-05,99.62514593647586
Whole Grain Chicken Breast Strips,18,36609,5.5496480921897675e-05,99.62520143295679
Meat-filled Cabbage Roll with Tomato Sauce & Whipped Potatoes,18,36610,5.5496480921897675e-05,99.62525692943771
"Liquid Laundry Detergent, Island Fresh, 32 Loads 50 Fl Oz Laundry",18,36611,5.5496480921897675e-05,99.62531242591864
Enamel Health Whitening Clean Mint Paste,18,36612,5.5496480921897675e-05,99.62536792239956
"ColorGuard HE Turbo Clean Liquid Laundry Detergent, 92 oz, 48 loads Laundry",18,36613,5.5496480921897675e-05,99.62542341888049
Mild Casera Salsa,18,36614,5.5496480921897675e-05,99.62547891536141
Dark Chocolate Peanut Buter Cups,18,36615,5.5496480921897675e-05,99.62553441184234
Kids Oatmeal & Chocolate Chunk Snack Bar,18,36616,5.5496480921897675e-05,99.62558990832326
Original Thousand Island Dressing & Dip,18,36617,5.5496480921897675e-05,99.62564540480419
"Gentlease Infant Formula for Fussiness, Gas, and Crying",18,36618,5.5496480921897675e-05,99.62570090128511
Cup Noodles Chicken Vegetable,18,36619,5.5496480921897675e-05,99.62575639776604
100% Juice White Grapefruit,18,36620,5.5496480921897675e-05,99.62581189424697
"Original Unsweetened Enriched Almond, Cashew & Hazelnut Drink",18,36621,5.5496480921897675e-05,99.62586739072789
"Cooking Sauce, Thai, Red Curry, Medium",18,36622,5.5496480921897675e-05,99.62592288720882
Tuna Fillets With Lemon And Pepper In Olive Oil,18,36623,5.5496480921897675e-05,99.62597838368974
Praline Chocolate Bar,18,36624,5.5496480921897675e-05,99.62603388017067
Dark Chocolate Walnuts,18,36625,5.5496480921897675e-05,99.62608937665159
Organic Good to Go Lowfat Milk,18,36626,5.5496480921897675e-05,99.62614487313252
"Probiotic & Prebiotic Supplement, SPA Melon Cucumber",18,36627,5.5496480921897675e-05,99.62620036961344
Very Emollient Fragrance Free Mineral Sunscreen SPF 30,18,36628,5.5496480921897675e-05,99.62625586609437
Quenching Coconut Curls Conditioner,18,36629,5.5496480921897675e-05,99.6263113625753
Rainbow Sherbet Ice Cream,18,36630,5.5496480921897675e-05,99.62636685905622
Country Style Pork Ribs,18,36631,5.5496480921897675e-05,99.62642235553714
Salt & Cracked Pepper Flatbreads,18,36632,5.5496480921897675e-05,99.62647785201807
Pistachio Kernels,18,36633,5.5496480921897675e-05,99.626533348499
Raw Protein Packet Original,18,36634,5.5496480921897675e-05,99.62658884497992
Stay Clean Non-Scratch Scrub Sponge,18,36635,5.5496480921897675e-05,99.62664434146085
Organic Mekong Flower Jasmine Rice,18,36636,5.5496480921897675e-05,99.62669983794177
Diamond Sauvignon Blanc,18,36637,5.5496480921897675e-05,99.6267553344227
Box Moscato,18,36638,5.5496480921897675e-05,99.62681083090362
White Gorilla Glue Pen,18,36639,5.5496480921897675e-05,99.62686632738455
Powerball Quantum Max Shine & Protect Lemon Sparkle Automatic Dishwasher Detergent,18,36640,5.5496480921897675e-05,99.62692182386547
Sparkling Wild Berry Calorie Reducing Drink,18,36641,5.5496480921897675e-05,99.6269773203464
Organic Aztec Crunch Bar,18,36642,5.5496480921897675e-05,99.62703281682732
Mild Smoked Snack Sticks,18,36643,5.5496480921897675e-05,99.62708831330825
Grated Supremo Cotija Cheese Shaker,18,36644,5.5496480921897675e-05,99.62714380978917
Pearl Scents Sparkling Rain,18,36645,5.5496480921897675e-05,99.6271993062701
Light And Fit Raspberry Goji Blueberry Acai Yogurt,18,36646,5.5496480921897675e-05,99.62725480275103
Steamers Chicken Fettuccine Alfredo,18,36647,5.5496480921897675e-05,99.62731029923195
Blueberry Nonfat Yogurt,18,36648,5.5496480921897675e-05,99.62736579571288
Strawberry Blueberry Drinkable Yogurt,18,36649,5.5496480921897675e-05,99.6274212921938
Baby Broccoli,18,36650,5.5496480921897675e-05,99.62747678867473
Very Berry Strawberry Milk,18,36651,5.5496480921897675e-05,99.62753228515565
Simply Maize Cereal,18,36652,5.5496480921897675e-05,99.62758778163658
The Petroleum Jelly Alternative,18,36653,5.5496480921897675e-05,99.6276432781175
Lemongrass Tempeh Laab,18,36654,5.5496480921897675e-05,99.62769877459843
Sharp Yellow Cheddar Cheese,18,36655,5.5496480921897675e-05,99.62775427107935
100% Orange Juice With Pulp,18,36656,5.5496480921897675e-05,99.62780976756028
The Perfect Hot Sauce,18,36657,5.5496480921897675e-05,99.6278652640412
"Decorating Cupcake Icing, Petal Pink",18,36658,5.5496480921897675e-05,99.62792076052213
Fillable Dish Wand,18,36659,5.5496480921897675e-05,99.62797625700306
All Purpose Baking Mix,18,36660,5.5496480921897675e-05,99.62803175348398
Smoothing with Cocoa Butter and Shea Body Lotion,18,36661,5.5496480921897675e-05,99.6280872499649
Automatic Air Freshener Spray Refill Hawaiian Breeze,18,36662,5.5496480921897675e-05,99.62814274644583
Pro-V Sheer Volume 2 In 1 Shampoo & Conditioner,18,36663,5.5496480921897675e-05,99.62819824292676
Manzanilla Spanish Olives with Pimentos,18,36664,5.5496480921897675e-05,99.62825373940768
Smoked Shaved White Turkey,18,36665,5.5496480921897675e-05,99.62830923588861
Rendered Duck Fat,18,36666,5.5496480921897675e-05,99.62836473236953
Lemon Ginger & Manuka Honey,18,36667,5.5496480921897675e-05,99.62842022885046
"100% Juice, Rio Red Grapefruit",18,36668,5.5496480921897675e-05,99.62847572533138
Superfruit Blueberry Green Tea Bags,18,36669,5.5496480921897675e-05,99.62853122181231
Cheddar + Roasted Tomato Baked Potato Chips,18,36670,5.5496480921897675e-05,99.62858671829323
Power & Fresh Country Scent Toilet Bowl Cleaner,18,36671,5.5496480921897675e-05,99.62864221477416
Organic Gound Coffee House Blend,18,36672,5.5496480921897675e-05,99.62869771125509
Albacore Solid White in Oil Tuna,18,36673,5.5496480921897675e-05,99.62875320773601
Ultra Lubricant Eye Drops High Performance,18,36674,5.5496480921897675e-05,99.62880870421694
Natural Mango Essenced Sparkling Water,18,36675,5.5496480921897675e-05,99.62886420069786
Herbal Daily Cleansing Shampoo,18,36676,5.5496480921897675e-05,99.62891969717879
Halloween Assortment,18,36677,5.5496480921897675e-05,99.62897519365971
Diced Onion Greek Yogurt Dip,18,36678,5.5496480921897675e-05,99.62903069014064
Double Mocha Cappuccino,18,36679,5.5496480921897675e-05,99.62908618662156
AF Ringworm Clotrimazole Antifungal Cream,18,36680,5.5496480921897675e-05,99.62914168310249
Gallon Storage Twist & Tie Bags,18,36681,5.5496480921897675e-05,99.62919717958341
Extra Soft One-Ply Double Roll Bathroom Tissue,18,36682,5.5496480921897675e-05,99.62925267606434
Corner Crunchy Granola Lowfat Yogurt,18,36683,5.5496480921897675e-05,99.62930817254527
Total Advanced Pro-Shield Peppermint Blast,18,36684,5.5496480921897675e-05,99.62936366902619
Nature's Maraschino Cherries,18,36685,5.5496480921897675e-05,99.62941916550712
"Cranberry, Orange, And Cinnamon Goat Cheese Log",18,36686,5.5496480921897675e-05,99.62947466198804
Watermelon Strawberry Wave Sports Drink,18,36687,5.5496480921897675e-05,99.62953015846897
Light Buttermilk Ranch Salad Dressing,18,36688,5.5496480921897675e-05,99.62958565494989
Naturals Just Sweet Potatoes Stage 1,18,36689,5.5496480921897675e-05,99.62964115143082
Bamboo Bristle Bath Brush,18,36690,5.5496480921897675e-05,99.62969664791174
Mocha Chip Ice Cream,18,36691,5.5496480921897675e-05,99.62975214439267
Organic English Breakfast Tea,18,36692,5.5496480921897675e-05,99.6298076408736
Organic Blueberry Hibiscus Herbal Tea Bags,18,36693,5.5496480921897675e-05,99.62986313735452
Quick Cooking Barley Hot Cereal,18,36694,5.5496480921897675e-05,99.62991863383544
Salted Cod Fillets,18,36695,5.5496480921897675e-05,99.62997413031637
Mighty Oats Blueberry Blended Low-Fat Greek Yogurt,18,36696,5.5496480921897675e-05,99.6300296267973
Sensitive Shavers,18,36697,5.5496480921897675e-05,99.63008512327822
Simply Sensitive Cleansing Cloths,18,36698,5.5496480921897675e-05,99.63014061975915
Carolina Vinegar Style BBQ Sauce,18,36699,5.5496480921897675e-05,99.63019611624007
Peach Prune& Apple,18,36700,5.5496480921897675e-05,99.630251612721
Deli Style Mustard Horseradish,18,36701,5.5496480921897675e-05,99.63030710920192
Variety Mix Fun Size Candy,18,36702,5.5496480921897675e-05,99.63036260568285
Thyroid Support,18,36703,5.5496480921897675e-05,99.63041810216377
Sicilian Olives And Wild Capers Sauce,18,36704,5.5496480921897675e-05,99.6304735986447
Oatmeal Raisin Nut Baked Granola Cereal Bars,18,36705,5.5496480921897675e-05,99.63052909512562
Alive! Women's Gummy Vitamins,18,36706,5.5496480921897675e-05,99.63058459160655
Lower Fat Chicken Hardwood Smoked Sausage,18,36707,5.5496480921897675e-05,99.63064008808747
Red Apple Slices,18,36708,5.5496480921897675e-05,99.6306955845684
Honey Butter Crescent Rolls,18,36709,5.5496480921897675e-05,99.63075108104933
After Shave Gel Sensitive Skin,18,36710,5.5496480921897675e-05,99.63080657753025
Red 2-Ply Dinner Napkins,18,36711,5.5496480921897675e-05,99.63086207401118
Mewo Mix Irresistibles Soft Treat With Real White Meat Chicken,18,36712,5.5496480921897675e-05,99.6309175704921
Zipper Bags Storage Quart,18,36713,5.5496480921897675e-05,99.63097306697303
Gas & Bloating Tea,18,36714,5.5496480921897675e-05,99.63102856345395
Pumpkin Butter,18,36715,5.5496480921897675e-05,99.63108405993488
3 in 1 Healthy Trinity Probiotic Dietary Supplement Capsules,18,36716,5.5496480921897675e-05,99.6311395564158
Organic Whole Raw Cashews,18,36717,5.5496480921897675e-05,99.63119505289673
Scalp Rescue Shampoo,18,36718,5.5496480921897675e-05,99.63125054937765
"Cloth, All Purpose Blister Card 1\ X 10 Yds. First Aid Tapes Non-Dispenser",18,36719,5.5496480921897675e-05,99.63130604585858
Advanced Pain Relief Patch,18,36720,5.5496480921897675e-05,99.6313615423395
Newman-O's Vanilla Creme Filled Vanilla Cookies,18,36721,5.5496480921897675e-05,99.63141703882043
Deep Dish Reusable Containers,18,36722,5.5496480921897675e-05,99.63147253530136
Magnesium 250 mg Tablets,18,36723,5.5496480921897675e-05,99.63152803178228
Beach Sage Laundry Detergent,18,36724,5.5496480921897675e-05,99.6315835282632
Marinara Spaghetti Sauce,18,36725,5.5496480921897675e-05,99.63163902474413
Honey Mustard Dipping Sauce,18,36726,5.5496480921897675e-05,99.63169452122506
Old Fashioned Root Beer,18,36727,5.5496480921897675e-05,99.63175001770598
"Pie, Dutch Apple",18,36728,5.5496480921897675e-05,99.63180551418691
Vanishing Acne Treatment Cream,18,36729,5.5496480921897675e-05,99.63186101066783
Clean Breeze® Brise Pure® Liquid Laundry Detergent,18,36730,5.5496480921897675e-05,99.63191650714876
3rd Foods Orchard Fruit Medley,18,36731,5.5496480921897675e-05,99.63197200362968
"Juice Blend, Organic Vegetable, Greens & Orange",18,36732,5.5496480921897675e-05,99.63202750011061
Sour Cream & Chives Mashed Potatoes,18,36733,5.5496480921897675e-05,99.63208299659154
Normal Balancing Shampoo,18,36734,5.5496480921897675e-05,99.63213849307246
Decaf House 100% Organic Coffee From Fair Trade Cooperatives,18,36735,5.5496480921897675e-05,99.63219398955339
Easy Grab 9\x13\ Oblong Glass Bakeware,18,36736,5.5496480921897675e-05,99.63224948603431
Bold Purple Vanilla Funfetti Frosting,18,36737,5.5496480921897675e-05,99.63230498251524
"Adult Sugar-Free Cough+Chest Congestion DM, Non-Drowsy Liquid",18,36738,5.5496480921897675e-05,99.63236047899616
SleepThru Liquid Phyto-Caps Vegetarian Dietary Supplement,18,36739,5.5496480921897675e-05,99.63241597547709
Sugar Free  Classic Caramel Flavoring Syrup,18,36740,5.5496480921897675e-05,99.63247147195801
Eggnog,18,36741,5.5496480921897675e-05,99.63252696843894
Ancient Grain Mini Naan 4 Pk,18,36742,5.5496480921897675e-05,99.63258246491986
Whiskas® Temptations® Mix Ups Backyard Cookout® Pet Treat,18,36743,5.5496480921897675e-05,99.63263796140079
Good & Clean Gentle Acne Wash,18,36744,5.5496480921897675e-05,99.63269345788171
Curls Defining Mousse Maximum Hold,18,36745,5.5496480921897675e-05,99.63274895436264
Beer Balls,18,36746,5.5496480921897675e-05,99.63280445084357
Chocolate Almond Raisin,18,36747,5.5496480921897675e-05,99.63285994732449
Kettle Cooked 40% Less Fat Original Potato Chips,18,36748,5.5496480921897675e-05,99.63291544380542
"Healthy Cycle Herbal Tea Bags, Caffeine Free",18,36749,5.5496480921897675e-05,99.63297094028634
"Soap, French Milled Oval, Climbing Wild Rose",18,36750,5.5496480921897675e-05,99.63302643676727
Private Stock Vermont Cheddar Cheese,18,36751,5.5496480921897675e-05,99.63308193324819
Broccoli Rotini & Cheese Dinner,18,36752,5.5496480921897675e-05,99.63313742972912
"Body Wash, Creamy, Sea Buckthorn",18,36753,5.5496480921897675e-05,99.63319292621004
Honey Lemon Menthol Cough Suppressant Drops,18,36754,5.5496480921897675e-05,99.63324842269097
Hair Expertise EverSleek Reparative Smoothing Conditioner,18,36755,5.5496480921897675e-05,99.6333039191719
Organic Applesauce Peach,18,36756,5.5496480921897675e-05,99.63335941565282
Andes Coconut Lime,18,36757,5.5496480921897675e-05,99.63341491213374
Pancake + Waffle Mix,18,36758,5.5496480921897675e-05,99.63347040861467
Chocolate Alphabet Cookies,18,36759,5.5496480921897675e-05,99.6335259050956
Magnesium Citrate Cherry,18,36760,5.5496480921897675e-05,99.63358140157652
"Sunny Outlook Bath Salts Mandarin, Lemon & Ginger",18,36761,5.5496480921897675e-05,99.63363689805745
Moisture Rich For Dry/Damaged Hair Conditioner,18,36762,5.5496480921897675e-05,99.63369239453837
Tropical Brain Toniq,18,36763,5.5496480921897675e-05,99.6337478910193
Fruit Pnc 12 Floz 12 Pk 144 Floz,18,36764,5.5496480921897675e-05,99.63380338750022
Sugar Free Chewy Caramel,18,36765,5.5496480921897675e-05,99.63385888398115
Heavy Plus Spray Starch,18,36766,5.5496480921897675e-05,99.63391438046207
Hamantashen Raspberry Fruit Tarts,18,36767,5.5496480921897675e-05,99.633969876943
Curly Moisture Renewal Conditioner,18,36768,5.5496480921897675e-05,99.63402537342392
Crunch 'N Chew Original Flavors Candy,18,36769,5.5496480921897675e-05,99.63408086990485
Espresso Chocolate,18,36770,5.5496480921897675e-05,99.63413636638577
Active Blueberry Pomegranate Clear Nutritional Protein Drink,18,36771,5.5496480921897675e-05,99.6341918628667
Beefy Grande Stuffed Nachos,18,36772,5.5496480921897675e-05,99.63424735934763
Whisker Lickin's Chicken Flavor Cat Treats,18,36773,5.5496480921897675e-05,99.63430285582855
Fruit Punch Juice,18,36774,5.5496480921897675e-05,99.63435835230948
Noticeables Hawaiian Scent Air Freshener Refills,18,36775,5.5496480921897675e-05,99.6344138487904
Frijoles Con Chili Chili Beans,18,36776,5.5496480921897675e-05,99.63446934527133
Burdock Root Herbal Supplement Drops,18,36777,5.5496480921897675e-05,99.63452484175225
"1000 mg, Capsules",18,36778,5.5496480921897675e-05,99.63458033823318
"Ecos 2X Ultra Natural Laundry Detergent,  Free and Clear, HE, Liquid",18,36779,5.5496480921897675e-05,99.6346358347141
Tip N' Grind Whole Black Peppercorns,18,36780,5.5496480921897675e-05,99.63469133119503
"Granola, Super Seed & Fruit",18,36781,5.5496480921897675e-05,99.63474682767595
Graziers Raw Sharp Cheddar Cheese,18,36782,5.5496480921897675e-05,99.63480232415688
Pappardelle Pasta,18,36783,5.5496480921897675e-05,99.6348578206378
English Toffee Caramels,18,36784,5.5496480921897675e-05,99.63491331711873
Healthy Skin Anti-Wrinkle Cream with Sunscreen SPF 15,18,36785,5.5496480921897675e-05,99.63496881359966
Twin Cookie Bars,18,36786,5.5496480921897675e-05,99.63502431008058
Friskies Savory Shreds Variety Pack Wet Cat Food,18,36787,5.5496480921897675e-05,99.6350798065615
Greek Yogurt Vanilla Honey,18,36788,5.5496480921897675e-05,99.63513530304243
Foil Baking Cups,18,36789,5.5496480921897675e-05,99.63519079952336
Wild Peppermint Drops,18,36790,5.5496480921897675e-05,99.63524629600428
Keratin Smooth Shine Spray,18,36791,5.5496480921897675e-05,99.63530179248521
Sweet Basil Leaf Flakes,18,36792,5.5496480921897675e-05,99.63535728896613
